Site Key,Pre Install File,Post Install File,Software Version,Sat,Tran,Freq,Polar,SigType,CodRate,Pre Install Signal Margin,Post Install Signal Margin,Pre Install C/N,Post Install C/N,Pre Install Es/No,Post Install Es/No,Pre Install Eb/No,Post Install Eb/No,Pre Install Lock,Post Install Lock,DnLink,Pre Install FreqErr,Post Install FreqErr,Baud,Pre Limit,Pre Limit Color Code,Pre Limit Margin,Post Limit,Post Limit Color Code,Post Limit Margin,Delta C/N Pre & Post,LNB Model,LNB Service,LNB System,Pre LnbI,Pre LnbV,Post LnbI,Post LnbV,Region,Pre Install Date,Post Install Date,Pre Install Time,Post Install Time,Limit Table
100050,SES1-V-PRE-100050.spop,., 1.64,SES1,Tr 11,1230.0,Vertical,DVB-S2 8PSK,R5/6,5.1,.,13.2,.,14.5,.,11.2,.,1,.,3920.0,-0.06,.,30000,Pass,Green,1.6,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,SLF
100050,SES1-H-PRE-100050.spop,., 1.64,SES1,Tr 12,1210.0,Horizontal,DC2,.,.,.,.,.,.,.,.,.,0,.,3940.0,0.0,.,29270,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,.
100050,SES1-H-PRE-100050.spop,., 1.64,SES1,Tr 14,1170.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3980.0,0.0,.,30000,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,.
100050,SES1-V-PRE-100050.spop,., 1.64,SES1,Tr 17A,1120.0,Vertical,DVB-S QPSK,R7/8,5.4,.,12.6,.,13.9,.,12.1,.,1,.,4030.0,-0.47,.,12400,Pass,Green,1.9,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,SLF
100050,SES1-V-PRE-100050.spop,., 1.64,SES1,Tr 17B,1102.0,Vertical,DVB-S2 8PSK,R5/6,5.8,.,13.9,.,15.2,.,11.9,.,1,.,4048.0,-0.46,.,15800,Pass,Green,2.3,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,SLF
100050,SES1-H-PRE-100050.spop,., 1.64,SES1,Tr 18,1090.0,Horizontal,DC2,.,.,.,.,.,.,.,.,.,0,.,4060.0,0.0,.,29270,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,.
100050,SES1-V-PRE-100050.spop,., 1.64,SES1,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,5.1,.,13.2,.,14.5,.,11.2,.,1,.,4080.0,-0.05,.,30000,Pass,Green,1.6,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,SLF
100050,SES1-H-PRE-100050.spop,., 1.64,SES1,Tr 20,1050.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4100.0,0.0,.,30000,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,.
100050,SES1-H-PRE-100050.spop,., 1.64,SES1,Tr 22,1010.0,Horizontal,DVB-S QPSK,.,.,.,.,.,.,.,.,.,0,.,4140.0,0.0,.,29268,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,.
100050,SES1-H-PRE-100050.spop,., 1.64,SES1,Tr 24,970.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4180.0,0.0,.,30000,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/07/2020,.,17:31:45,.,.
100050,G3C-V-PRE-100050.spop,., 1.64,G3C,Tr H9A1,1246.004,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3904.0,0.0,.,3303,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/04/2020,.,01:57:14,.,.
100050,G3C-V-PRE-100050.spop,., 1.64,G3C,Tr H9B1,1235.624,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3914.38,0.0,.,2000,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/04/2020,.,01:57:14,.,.
100050,G3C-V-PRE-100050.spop,., 1.64,G3C,Tr E5C1,1233.2,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3916.8,0.0,.,2000,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/04/2020,.,01:57:14,.,.
100050,G3C-H-PRE-100050.spop,., 1.64,G3C,Tr 15,1149.94,Horizontal,DVB-S2 8PSK,R9/10,5.6,.,15.0,.,16.3,.,12.6,.,1,.,4000.06,0.0,.,30000,Pass,Green,2.1,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/04/2020,.,01:57:14,.,ModCod
100050,G3C-V-PRE-100050.spop,., 1.64,G3C,Tr I5M1,1089.964,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4060.04,0.0,.,31250,.,.,.,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/04/2020,.,01:57:14,.,.
100050,G3C-H-PRE-100050.spop,., 1.64,G3C,Tr 19,1069.944,Horizontal,DVB-S2 8PSK,R3/4,6.8,.,13.4,.,14.7,.,11.8,.,1,.,4080.06,0.0,.,31250,Pass,Green,3.3,.,.,.,.,Norsat3030x_CEx,Galaxy Broadban,C Band Linear H,Under,0.0,.,.,NE Continent US,12/04/2020,.,01:57:14,.,ModCod
100050,AMC11-V-PRE-100050.spop,., 1.64,AMC11,Tr 19A,1075.0,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4075.0,0.0,.,19510,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,17.8,.,.,NE Continent US,11/05/2020,.,12:08:47,.,.
100050,AMC11-V-PRE-100050.spop,., 1.64,AMC11,Tr 19B,1058.0,Vertical,DC2,.,.,.,.,.,.,.,.,.,0,.,4092.0,0.0,.,9760,.,.,.,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,17.8,.,.,NE Continent US,11/05/2020,.,12:08:47,.,.
100050,AMC11-V-PRE-100050.spop,., 1.64,AMC11,Tr 23,990.0,Vertical,DVB-S2 8PSK,R5/6,6.1,.,14.2,.,15.5,.,12.2,.,1,.,4160.0,-0.05,.,30000,Pass,Green,2.6,.,.,.,.,LO=5.15 3.4-4.2,Generic C Band,H/V Sngl Pol LN,Under,17.8,.,.,NE Continent US,11/05/2020,.,12:08:47,.,SLF
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 1,1429.9679999999998,Horizontal,DVB-S2 8PSK,R5/6,5.3,.,13.4,.,14.7,.,11.4,.,1,.,3720.03,-0.03,.,30000,Pass,Green,1.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,ModCod
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 3,1389.96,Horizontal,DVB-S2 8PSK,R3/4,6.8,.,13.4,.,14.7,.,11.8,.,1,.,3760.04,-0.02,.,29999,Pass,Green,3.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,ModCod
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 5,1349.92,Horizontal,DC2,R7/8,.,.,13.1,.,14.4,.,12.6,.,1,.,3800.08,0.01,.,29270,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,.
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 7,1310.0,Horizontal,DVB-S2 8PSK,R2/3,8.9,.,14.5,.,15.8,.,13.4,.,1,.,3840.0,-0.05,.,30000,Pass,Green,5.4,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,ModCod
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 11,1232.0,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3918.0,0.0,.,3506,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,.
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr I5A1,1225.844,Horizontal,DVB-S2 QPSK,R5/6,.,.,13.1,.,14.4,.,12.8,.,1,.,3924.16,-0.05,.,2734,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,.
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr H9C1,1221.82,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3928.18,0.0,.,3507,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,.
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 13,1190.0,Horizontal,DVB-S2 8PSK,R5/6,6.2,.,14.3,.,15.6,.,12.3,.,1,.,3960.0,-0.05,.,30000,Pass,Green,2.7,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,ModCod
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 15,1150.0,Horizontal,DVB-S QPSK,R3/4,7.2,.,12.8,.,14.1,.,12.9,.,1,.,4000.0,-0.07,.,29270,Pass,Green,3.7,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,ModCod
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 17,1110.0,Horizontal,DVB-S2 8PSK,R2/3,7.8,.,13.4,.,14.7,.,12.3,.,1,.,4040.0,-0.05,.,30000,Pass,Green,4.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,SLF
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 21,1030.0,Horizontal,DVB-S2 8PSK,R3/4,5.3,.,11.9,.,13.2,.,10.3,.,1,.,4120.0,-0.05,.,30000,Pass,Green,1.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,SLF
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr 23,990.0,Horizontal,DVB-S2 8PSK,R5/6,2.9,.,11.0,.,12.3,.,9.0,.,1,.,4160.0,-0.03,.,30000,Fail,Red,-0.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,SLF
100060,SES3-H-PRE-100060.spop,., 1.65,SES3,Tr H9D1,989.9680000000001,Horizontal,DVB-S2 8PSK,R5/6,2.8,.,10.9,.,12.2,.,8.9,.,1,.,4160.03,0.0,.,30000,Fail,Red,-0.7,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:03:33,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr A8A1,1442.476,Vertical,DVB-S QPSK,R2/3,14.4,.,19.0,.,20.3,.,19.6,.,1,.,3707.52,-0.07,.,3334,Pass,Green,10.9,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr 5,1350.056,Vertical,DVB-S2 8PSK,R5/6,7.9,.,16.0,.,17.3,.,14.0,.,1,.,3799.94,-0.12,.,30000,Pass,Green,4.4,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr 7,1310.0,Vertical,DVB-S2 8PSK,R5/6,7.7,.,15.8,.,17.1,.,13.8,.,1,.,3840.0,-0.06,.,30000,Pass,Green,4.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr 9,1270.0,Vertical,DVB-S2 8PSK,R5/6,7.4,.,15.5,.,16.8,.,13.5,.,1,.,3880.0,-0.06,.,30000,Pass,Green,3.9,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr 11,1230.0,Vertical,DVB-S2 8PSK,R5/6,8.3,.,16.4,.,17.7,.,14.4,.,1,.,3920.0,-0.07,.,30000,Pass,Green,4.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr 15,1150.0,Vertical,DVB-S2 8PSK,R5/6,8.1,.,16.2,.,17.5,.,14.2,.,1,.,4000.0,-0.06,.,30000,Pass,Green,4.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,SLF
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr B7B1,1120.492,Vertical,DVB-S QPSK,R3/4,9.4,.,15.0,.,16.3,.,15.1,.,1,.,4029.51,0.43,.,9260,Pass,Green,5.9,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr B7C1,1106.992,Vertical,DVB-S QPSK,R3/4,8.3,.,13.9,.,15.2,.,14.0,.,1,.,4043.01,-0.07,.,10128,Pass,Green,4.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr 19,1070.0,Vertical,DVB-S2 8PSK,R5/6,6.7,.,14.8,.,16.1,.,12.8,.,1,.,4080.0,-0.06,.,30000,Pass,Green,3.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,SLF
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr B7E1,1040.5,Vertical,DVB-S QPSK,R3/4,7.1,.,12.7,.,14.0,.,12.8,.,1,.,4109.5,-0.07,.,7136,Pass,Green,3.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr A8E1,1028.476,Vertical,DVB-S2 QPSK,R3/4,8.3,.,11.2,.,12.5,.,11.3,.,1,.,4121.52,-0.03,.,2400,Pass,Green,4.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr H9D1,1024.316,Vertical,DVB-S QPSK,R3/4,6.3,.,11.9,.,13.2,.,12.0,.,1,.,4125.68,-0.05,.,2894,Pass,Green,2.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr B7F1,1017.5,Vertical,DVB-S QPSK,R3/4,5.3,.,10.9,.,12.2,.,11.0,.,1,.,4132.5,-0.07,.,5000,Pass,Green,1.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,ModCod
100060,SES11-V-PRE-100060.spop,., 1.65,SES11,Tr 23,990.0,Vertical,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,4160.0,0.0,.,30000,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:58:29,.,.
100060,G13-H-PRE-100060.spop,., 1.65,G13,Tr 4,1369.9479999999999,Horizontal,DVB-S2 8PSK,R2/3,9.1,.,14.7,.,16.0,.,13.6,.,1,.,3780.05,0.39,.,30000,Pass,Green,5.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:04:28,.,ModCod
100060,G13-H-PRE-100060.spop,., 1.65,G13,Tr 6,1330.0079999999998,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3819.99,0.0,.,30000,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:04:28,.,.
100060,G13-H-PRE-100060.spop,., 1.65,G13,Tr 14,1169.94,Horizontal,DVB-S2,.,.,.,.,.,.,.,.,.,0,.,3980.06,0.0,.,30000,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:04:28,.,.
100060,G13-H-PRE-100060.spop,., 1.65,G13,Tr J6D1,1097.472,Horizontal,DVB-S2 8PSK,R5/6,3.0,.,11.1,.,12.4,.,9.1,.,1,.,4052.53,0.38,.,17500,Fail,Red,-0.5,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:04:28,.,ModCod
100060,G13-H-PRE-100060.spop,., 1.65,G13,Tr 22,1009.952,Horizontal,DC2,R3/4,7.5,.,13.1,.,14.4,.,13.2,.,1,.,4140.05,0.39,.,29270,Pass,Green,4.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,10:04:28,.,ModCod
100060,G15-V-PRE-100060.spop,., 1.65,G15,Tr 2,1410.0520000000001,Vertical,DVB-S2 8PSK,R3/4,9.6,.,16.2,.,17.5,.,14.6,.,1,.,3739.95,-0.63,.,31250,Pass,Green,6.1,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:50:10,.,ModCod
100060,G15-V-PRE-100060.spop,., 1.65,G15,Tr 4,1369.9479999999999,Vertical,DVB-S2 8PSK,R3/4,8.2,.,14.8,.,16.1,.,13.2,.,1,.,3780.05,-0.53,.,31250,Pass,Green,4.7,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:50:10,.,ModCod
100060,G15-V-PRE-100060.spop,., 1.65,G15,Tr 10,1249.9360000000001,Vertical,DVB-S2 8PSK,R3/4,10.7,.,17.3,.,18.6,.,15.7,.,1,.,3900.06,-0.51,.,31250,Pass,Green,7.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:50:10,.,ModCod
100060,G15-V-PRE-100060.spop,., 1.65,G15,Tr 16,1130.016,Vertical,DVB-S QPSK,R3/4,10.6,.,16.2,.,17.5,.,16.3,.,1,.,4019.98,-0.59,.,29270,Pass,Green,7.1,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:50:10,.,ModCod
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 2,1409.9679999999998,Horizontal,DVB-S2 8PSK,R5/6,6.8,.,14.9,.,16.2,.,12.9,.,1,.,3740.03,-0.04,.,30000,Pass,Green,3.3,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,ModCod
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 4,1370.06,Horizontal,DVB-S2 8PSK,R3/4,7.3,.,13.9,.,15.2,.,12.3,.,1,.,3779.94,-0.13,.,30000,Pass,Green,3.8,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,ModCod
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 6,1330.016,Horizontal,DVB-S2 8PSK,R5/6,7.1,.,15.2,.,16.5,.,13.2,.,1,.,3819.98,-0.08,.,29999,Pass,Green,3.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,ModCod
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 8,1290.0,Horizontal,DVB-S2 8PSK,R5/6,7.7,.,15.8,.,17.1,.,13.8,.,1,.,3860.0,-0.07,.,30000,Pass,Green,4.2,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,ModCod
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 10,1250.0,Horizontal,DC2,.,.,.,.,.,.,.,.,.,0,.,3900.0,0.0,.,29270,.,.,.,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,.
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 12,1210.0,Horizontal,DVB-S2 8PSK,R3/4,8.6,.,15.2,.,16.5,.,13.6,.,1,.,3940.0,-0.07,.,30000,Pass,Green,5.1,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,ModCod
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 14,1170.0,Horizontal,DVB-S2 8PSK,R5/6,6.9,.,15.0,.,16.3,.,13.0,.,1,.,3980.0,-0.06,.,30000,Pass,Green,3.4,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,ModCod
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 16,1130.0,Horizontal,DVB-S2 8PSK,R5/6,7.5,.,15.6,.,16.9,.,13.6,.,1,.,4020.0,-0.06,.,30000,Pass,Green,4.0,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,SLF
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr 18,1090.0,Horizontal,DVB-S2 8PSK,R5/6,7.1,.,15.2,.,16.5,.,13.2,.,1,.,4060.0,-0.06,.,30000,Pass,Green,3.6,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,SLF
100060,SES11-H-PRE-100060.spop,., 1.65,SES11,Tr H9E1,1050.0,Horizontal,DVB-S2 8PSK,R5/6,6.9,.,15.0,.,16.3,.,13.0,.,1,.,4100.0,-0.06,.,30000,Pass,Green,3.4,.,.,.,.,C-Band No Filte,Other Providers,SES,Under,0.0,.,.,SE Continent US,01/07/2021,.,09:59:35,.,ModCod
